BIBLIOTECA_ID,Tipo,Indirizzo,CAP,COMUNE,PROVINCIA,Telefono,Fax,Mail,Web,Generale_Storica,Informativa_Divulgativa,Specializzata,CENTROCAT,Edificio_Monumentale,Secolo_Costruzione,Denominazione_Edificio,Centro_Storico,Periferia,Frazione,Superficie_Adibita_Al_Pubblico,Superficie_Totale,Posti_Lettura,Nome_Sistema,Lun_Apertura_Mattina,Lun_Chiusura_Mattina,Lun_Apertura_Pomeriggio,Lun_Chiusura_Pomeriggio,Lun_Apertura_Sera,Lun_Chiusura_Sera,Mar_Apertura_Mattina,Mar_Chiusura_Mattina,Mar_Apertura_Pomeriggio,Mar_Chiusura_Pomeriggio,Mar_Apertura_Sera,Mar_Chiusura_Sera,Mer_Apertura_Mattina,Mer_Chiusura_Mattina,Mer_Apertura_Pomeriggio,Mer_Chiusura_Pomeriggio,Mer_Apertura_Sera,Mer_Chiusura_Sera,Gio_Apertura_Mattina,Gio_Chiusura_Mattina,Gio_Apertura_Pomeriggio,Gio_Chiusura_Pomeriggio,Gio_Apertura_Sera,Gio_Chiusura_Sera,Ven_Apertura_Mattina,Ven_Chiusura_Mattina,Ven_Apertura_Pomeriggio,Ven_Chiusura_Pomeriggio,Ven_Apertura_Sera,Ven_Chiusura_Sera,Sab_Apertura_Mattina,Sab_Chiusura_Mattina,Sab_Apertura_Pomeriggio,Sab_Chiusura_Pomeriggio,Sab_Apertura_Sera,Sab_Chiusura_Sera,Dom_Apertura_Mattina,Dom_Chiusura_Mattina,Dom_Apertura_Pomeriggio,Dom_Chiusura_Pomeriggio,Dom_Apertura_Sera,Dom_Chiusura_Sera,Direttore_Responsabile,Personale_Tempo_Pieno,Personale_Tempo_Parziale,Personale_Contratto_A_Termine,Obiettori_Di_Coscienza,Volontari,Fondo_Moderno,Fondo_Ragazzi,Fondo_Antico,Incunaboli,Cinquecentine,Musicali_1,Stampati_Totali,Manoscritti_Totale,Codici,Codici_Antichi_XVI_Sec,Pergamene,Carteggi,Autografi,Musicali,Cessati,Correnti,Periodici_Totale,Dischi_CD,Audiocassette,Nastri_Magnetici,VHS_Videonastri,DVD,Diapositive,Microfilm,Filmine,Microfiches,CDROM,Altre_Risorse_Elettroniche,Materiale_Audio_Video,Stampe_Incisioni,Disegni,Fotografie,Carte_Geografiche_Mappe,Manifesti,Materiali_Grafici_Totale
200817179001,Biblioteca Comunale,via V. Alfieri,25010,Sirmione,BS,0309909174,0309909163,biblioteca@sirmionebs.it,www.comune.sirmione.bs.it,0,1,0,0,0,0,,0,0,1,470,485,36,Brescia Est,00:00,00:00,15:00,19:00,00:00,00:00,09:00,12:30,15:00,19:00,00:00,00:00,09:00,12:30,15:00,19:00,00:00,00:00,09:00,12:30,15:00,19:00,00:00,00:00,09:00,12:30,15:00,19:00,00:00,00:00,09:00,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Sabbadini Luisa,0,1,0,0,0,24080,5482,0,0,0,0,24080,0,0,0,0,0,0,0,0,17,17,373,2,0,24,1905,521,0,0,0,189,0,3014,0,0,450,0,0,450
200817180001,Biblioteca Comunale,"via Castello, 3",25080,Soiano del Lago,BS,0365678516,,biblioteca@soiano.com,,0,1,0,0,1,14,,1,0,0,65,65,14,Nord Est Bresciano,00:00,00:00,14:30,16:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,0,8258,1557,0,0,0,0,8258,0,0,0,0,0,0,0,0,6,6,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0
200817181001,Biblioteca Comunale,via Miller,25050,Sonico,BS,0364755058,,biblioteca@comune.sonico.bs.it,http://www.vallecamonicacultura.it/biblioteche/index.php,0,1,0,0,0,0,,1,0,0,85,85,8,Valle Camonica,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,18:30,20:30,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,16:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,0,2697,1081,0,0,0,0,2697,0,0,0,0,0,0,0,1,3,4,14,1,0,7,0,0,0,0,0,18,0,40,0,0,0,0,0,0
200817182001,Biblioteca Comunale,"via Pericoli Secondo, 4",25058,Sulzano,BS,030985486,,biblioteca@comune.sulzano.bs.it,www.comune.sulzano.bs.it,0,1,0,0,0,0,,1,0,0,136,145,18,Ovest Bresciano,00:00,00:00,15:00,19:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,14:00,17:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,0,9283,2237,19,0,0,0,9302,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,0,6,0,0,507,0,0,507
200817183001,Biblioteca Comunale,"Via Forno Fusorio, 1",25060,Tavernole sul Mella,BS,0309220245,0309220245,biblioteca@comune.tavernolesulmella.bs.it,www.cm.valletrompia.it/biblioteche/tavernole,0,1,0,0,1,15,,1,0,0,143,143,26,Valle Trompia,00:00,00:00,14:00,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:00,17:00,00:00,00:00,09:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,17:30,19:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,0,7663,2672,0,0,0,0,7663,0,0,0,0,0,0,0,0,9,9,4,0,0,80,38,0,0,0,0,44,0,166,0,0,0,0,0,0
200817184001,Biblioteca Comunale,"via Adamello, 1",25050,Temù,BS,036494464,,biblioteca@comune.temu.bs.it,http://www.vallecamonicacultura.it/biblioteche/index.php,0,1,0,0,0,0,,1,0,0,100,100,15,Valle Camonica,00:00,00:00,16:00,17:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,10:00,11:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,3042,563,0,0,0,0,3042,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0
200817185001,Biblioteca Civica,"via Badiale, 12",25080,Tignale,BS,334.2673049,,bibliotecatignale@yahoo.it,,0,1,0,0,0,0,,1,0,0,60,60,5,Nord Est Bresciano,00:00,00:00,14:30,16:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,16:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,16:30,00:00,00:00,10:00,11:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,4635,1189,0,0,0,0,4635,0,0,0,0,0,0,0,0,0,0,3,16,0,112,3,0,0,0,0,0,0,134,0,0,0,0,0,0
200817186001,Biblioteca Comunale,"via Alcide De Gasperi, 12",25030,Torbole Casaglia,BS,0302150705,0302150705,biblioteca@comune.torbole-casaglia.bs.it,www.comune.torbole-casaglia.bs.it,0,1,0,0,0,0,,1,0,0,146,146,20,Sud Ovest Bresciano,00:00,00:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,10671,3919,0,0,0,0,10671,0,0,0,0,0,0,0,0,24,24,0,0,0,2,13,0,0,0,0,0,3,15,0,0,0,0,0,0
200817187001,Biblioteca Comunale,"viale Ugo Foscolo, 5",25088,Toscolano Maderno,BS,0365643787,0365643787,biblioteca@numerica.it,www.comune.toscolanomaderno.bs.it,0,1,0,0,0,0,,1,0,0,140,310,20,Nord Est Bresciano,09:00,12:30,15:00,18:30,00:00,00:00,09:00,12:30,15:00,18:30,00:00,00:00,09:00,12:30,00:00,00:00,00:00,00:00,09:00,12:30,15:00,18:30,00:00,00:00,09:00,12:30,15:00,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Busne' Fabrizia,0,1,0,0,1,21237,6589,34,0,0,0,21271,0,0,0,0,0,0,0,4,1,5,16,0,0,51,13,0,0,0,0,19,0,99,0,0,0,0,0,0
200817188001,Biblioteca Comunale,"piazzale  Ospedale, 13",25039,Travagliato,BS,030661004,0306864018,biblioteca@travagliato.it,http://www.travagliato.it/Pagina.asp?ID=101&Menu=V,0,1,0,0,1,19,ex ospedale / Vantiniano,1,0,0,503,581,67,Sud Ovest Bresciano,00:00,00:00,15:00,19:00,00:00,00:00,09:00,12:30,15:00,18:00,00:00,00:00,09:00,12:30,00:00,00:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,09:30,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Gafforini Silvio,2,1,0,0,0,41998,16109,0,0,0,0,41998,0,0,0,0,0,0,0,1,58,59,99,0,0,260,662,400,0,0,0,18,3,1439,0,0,0,0,0,0
200817189001,Biblioteca Comunale,"viale Europa, 16",25010,Tremosine,BS,0365918310,,bibliotremosine@hotmail.com,,0,1,0,0,1,19,,0,1,0,200,200,30,Nord Est Bresciano,00:00,00:00,14:00,17:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,14:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,10:00,12:00,14:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Dalò Raffaella,0,0,0,0,0,12343,3220,0,0,0,0,12343,0,0,0,0,0,0,0,0,4,4,0,2,0,75,94,0,0,0,0,5,0,176,0,0,0,0,0,0
200817190001,Biblioteca Comunale,via Coniglio 23,25030,Trenzano,BS,0309974358,0309974358,biblioteca@comune.trenzano.bs.it,http://www.comune.trenzano.bs.it,0,1,0,0,0,0,,1,0,0,117,117,24,Sud Ovest Bresciano,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,10:00,12:00,15:00,18:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,15:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Schivardi Zeno,0,1,0,0,0,15470,5282,0,0,0,0,15470,0,0,0,0,0,0,0,0,8,8,41,1,18,13,129,0,0,0,0,29,3,231,0,0,0,0,0,0
200817191001,Biblioteca Comunale,via Roma,25080,Treviso Bresciano,BS,0365821806,,biblioteca@comune.trevisobresciano.bs.it,,0,1,0,0,0,0,,1,0,0,60,60,8,Nord Est Bresciano,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,17:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,0,3401,1073,0,0,0,0,3401,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,6,0,71,0,0,0,0,0,0
200817192001,Biblioteca Comunale,"via Roma, 36",25030,Urago d'Oglio,BS,0307071351,,biblioteca@comune.uragodoglio.bs.it,www.comune.uragodoglio.bs.it,0,1,0,0,0,0,,1,0,0,133,150,23,Sud Ovest Bresciano,00:00,00:00,14:00,18:00,00:00,00:00,00:00,00:00,14:30,17:30,00:00,00:00,00:00,00:00,14:00,18:00,00:00,00:00,00:00,00:00,14:30,17:30,00:00,00:00,09:00,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,0,14994,6516,0,0,0,0,14994,0,0,0,0,0,0,0,0,3,3,0,1,0,176,99,0,0,0,0,61,3,337,0,0,0,0,0,0
200817193001,Biblioteca Comunale,"via Roma, 113",25080,Vallio,BS,0365370830,,info@comune.vallioterme.bs.it,http://www.comune.vallioterme.bs.it/,0,1,0,0,0,0,,1,0,0,24,24,4,Nord Est Bresciano,00:00,00:00,15:30,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:30,18:30,00:00,00:00,00:00,00:00,00:00,00:00,20:00,21:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,1803,495,0,0,0,0,1803,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
200817194001,Biblioteca Comunale,"via Provinciale, 1",25080,Valvestino,BS,0365745835,,biblio.valvestino@libero.it,,0,1,0,0,0,0,,1,0,0,160,210,15,Nord Est Bresciano,09:30,11:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,09:30,11:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,16:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Vaglia Mirka,0,0,0,0,1,8801,2205,0,0,0,0,8801,0,0,0,0,0,0,0,0,9,9,75,11,0,167,16,213,0,0,0,27,0,509,0,0,450,0,0,450
200817195001,Biblioteca Comunale,"via Semenza, 2",25028,Verolanuova,BS,0309365030,0309365032,biblio@comune.verolanuova.bs.it,www.comune.verolanuova.bs.it,0,1,0,0,1,14,palazzo Gambara,1,0,0,250,640,20,Bassa Bresciana Centrale,00:00,00:00,00:00,00:00,00:00,00:00,08:30,12:30,15:00,19:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,08:30,12:30,15:00,19:00,00:00,00:00,00:00,00:00,15:00,19:00,00:00,00:00,08:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Amighetti Sergio,1,0,0,0,0,29889,5626,0,0,0,0,29889,0,0,0,0,0,0,0,0,37,37,345,71,0,207,134,0,0,0,0,40,0,797,35,0,285,0,0,320
200817196001,Biblioteca Comunale,"piazza Risorgimento, 1",25029,Verolavecchia,BS,0309921052,,biblioteca@comune.verolavecchia.bs.it,,0,1,0,0,0,0,,1,0,0,140,150,22,Bassa Bresciana Centrale,00:00,00:00,14:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:00,18:00,00:00,00:00,00:00,00:00,14:00,17:00,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Bozzoni Fiorenza,0,1,0,0,0,15447,6744,0,0,0,0,15447,0,0,0,0,0,0,0,0,4,4,72,9,0,62,56,0,0,0,0,31,0,230,0,0,0,0,0,0
200817197001,Biblioteca Comunale Ugo Vaglia,"via F. Glisenti, 7",25078,Vestone,BS,036581709,036581709,biblio.vestone@libero.it,,0,1,0,0,1,16,cappella privata della Famiglia Glisenti,1,0,0,278,278,42,Nord Est Bresciano,00:00,00:00,17:00,21:00,00:00,00:00,00:00,00:00,14:00,18:30,00:00,00:00,09:00,12:00,14:00,18:30,00:00,00:00,00:00,00:00,14:00,18:30,00:00,00:00,00:00,00:00,14:00,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Caprioli Sabrina Manuela,1,0,0,0,0,25558,7127,0,0,0,2,25560,1,0,0,0,0,1,0,1,25,26,15,38,0,194,151,1784,0,0,0,68,0,2250,0,0,34,0,0,34
200817198001,Biblioteca Comunale,"piazza IV Luglio 1886, 9",25059,Vezza d'Oglio,BS,,,biblioteca@comune.vezza-d-oglio.bs.it,http://www.vallecamonicacultura.it/biblioteche/index.php,0,1,0,0,0,0,,1,0,0,100,150,10,Valle Camonica,00:00,00:00,18:00,19:00,00:00,00:00,00:00,00:00,17:00,19:00,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,17:00,19:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,12352,2916,0,0,0,0,12352,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200817199001,Biblioteca Comunale,Via XX Settembre 22/24,25069,Villa Carcina,BS,0308982223,0308982223,biblioteca@comune.villacarcina.bs.it,www.comune.villacarcina.bs.it/biblioteca,0,1,0,0,0,0,,1,0,0,807,950,124,Valle Trompia,09:00,12:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,09:00,12:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,00:00,00:00,14:30,18:30,00:00,00:00,09:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Racheli Monica,1,3,0,0,0,41289,13800,0,0,0,0,41289,0,0,0,0,0,0,0,0,31,31,91,90,0,112,81,0,0,0,0,253,0,627,0,0,0,0,0,0
200817200001,Biblioteca Comunale,"via Giacomo Matteotti, 4",25030,Villachiara,BS,0309947112,,biblioteca@comune.villachiara.bs.it,www.comune.villachiara.bs.it,0,1,0,0,0,0,,1,0,0,69,69,14,Bassa Bresciana Centrale,00:00,00:00,00:00,00:00,20:00,22:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,16:00,18:00,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,16:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Chiodi Roberto,0,2,0,0,0,4908,1953,0,0,0,0,4908,0,0,0,0,0,0,0,0,0,0,9,1,0,2,7,0,0,0,0,7,0,26,0,0,0,0,0,0
200817201001,Biblioteca Comunale,"via Chiesa, 14",25089,Villanuova sul Clisi,BS,0365371758,0365371758,biblio.villanuova@libero.it,,0,1,0,0,0,0,,1,0,0,200,200,40,Nord Est Bresciano,00:00,00:00,14:00,19:00,00:00,00:00,09:00,12:00,14:00,19:00,00:00,00:00,00:00,00:00,15:00,20:00,00:00,00:00,00:00,00:00,14:00,19:00,00:00,00:00,09:00,13:00,14:00,17:00,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Nicola Cassetti,0,1,0,0,0,20261,6960,0,0,0,0,20261,0,0,0,0,0,0,0,0,3,3,0,7,0,262,56,0,0,0,0,86,0,411,0,0,2600,6,0,2606
200817202001,Biblioteca Comunale,"piazza Vittoria, 1",25050,Vione,BS,,,biblioteca@comune.vione.bs.it,www.comune.vione.bs.it/biblioteca,0,1,0,0,0,0,,1,0,0,30,30,10,Valle Camonica,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,1785,240,0,0,0,0,1785,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200817203001,Biblioteca Comunale,"via Ugo Foscolo, 1",25010,Visano,BS,0309523045,,biblioteca@comune.visano.bs.it,opac.provincia.brescia.it/visano.html,0,1,0,0,0,0,,1,0,0,60,60,8,Brescia Est,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:30,18:30,00:00,00:00,00:00,00:00,16:00,19:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,16:00,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,3419,816,0,0,0,0,3419,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,3,0,14,0,0,0,0,0,0
200817204001,Biblioteca Comunale La pigna,"piazza Marina Corradini, 6",25079,Vobarno,BS,0365597618,0365597618,biblioteca@comune.vobarno.bs.it,,0,1,0,0,1,20,ex Punterie Ferriera Falck Vobarno,1,0,0,1600,2000,150,Nord Est Bresciano,09:00,12:00,15:00,19:00,00:00,00:00,09:00,12:00,15:00,19:00,00:00,00:00,09:00,12:00,15:00,19:00,00:00,00:00,09:00,12:00,15:00,20:00,20:00,22:00,09:00,12:00,15:00,19:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Bonelli Gian Battista,2,0,0,0,1,36877,7040,37,0,30,0,36944,0,0,0,0,0,0,0,19,65,84,1232,0,0,507,756,1286,0,0,0,66,0,3847,4,111,450,16,0,581
200817205001,Biblioteca Comunale,via capriolo,25050,Zone,BS,,,biblioteca@comune.zone.bs.it,,0,1,0,0,0,0,,1,0,0,80,80,8,Ovest Bresciano,00:00,00:00,00:00,00:00,00:00,00:00,10:00,13:30,14:30,18:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,18:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,09:00,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,0,8657,1925,0,0,0,0,8657,0,0,0,0,0,0,0,1,0,1,0,3,0,2,7,0,0,0,0,4,0,16,0,0,655,0,0,655
200817206001,Biblioteca Comunale,"via Conti, 1",25052,Piancogno,BS,,,info@comune.piancogno.bs.it,www.comune.piancogno.bs.it,0,1,0,0,0,0,,0,0,1,40,57,0,Valle Camonica,00:00,00:00,14:30,16:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,16:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,4043,646,0,0,0,8,4051,0,0,0,0,0,0,0,0,1,1,9,0,0,12,0,0,0,0,0,0,0,21,0,0,0,0,0,0
200818004001,Biblioteca Comunale Cesare Angelini,"via F.lli Cairoli, 1",27010,Albuzzano,PV,,,info@comune.albuzzano.pv.it,www.comune.albuzzano.pv.it,0,1,0,0,0,0,,1,0,0,80,120,0,,00:00,00:00,00:00,00:00,21:00,22:30,00:00,00:00,15:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,15:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,1673,0,0,0,0,0,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200818009001,Biblioteca Comunale,via Prata 6,27010,Bascapè,PV,038266547,038266547,bibliotecabascape@libero.it,,0,1,0,0,0,0,,1,0,0,75,98,30,Pavese Renato Soriga,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,10:00,13:00,16:00,18:00,00:00,00:00,00:00,00:00,14:00,17:00,00:00,00:00,10:00,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,1,4914,1144,0,0,0,0,4914,0,0,0,0,0,0,0,0,2,2,2,100,0,46,4,0,0,0,0,38,0,190,0,0,0,0,0,0
200818013001,Biblioteca Comunale E. Lavezzi,"via Marconi, 1",27011,Belgioioso,PV,0382978440,,biblioteca@comune.belgioioso.pv.it,www.comune.belgioioso.pv.it,0,1,0,0,0,0,,1,0,0,200,220,30,Pavese Renato Soriga,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,16:00,19:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,16:00,19:00,00:00,00:00,00:00,00:00,16:00,19:00,00:00,00:00,09:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,NORA LUCIA,0,0,0,1,1,16500,5000,0,0,0,0,16500,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200818018001,Biblioteca Comunale,via Roma 32,27020,Borgo San Siro,PV,,,info@comune.borgosansiro.pv.it,www.comune.borgosansiro.pv.it,0,1,0,0,0,0,,1,0,0,65,85,15,Lomellina,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,16:00,19:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,14:30,17:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,0,0,0,0,0,1799,719,0,0,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200818023001,"Biblioteca Comunale ""Gianni Rodari""","Piazza Guglielmo Marconi, 18",27042,Bressana Bottarone,PV,038388101,0383886182,info@comune.bressanabottarone.pv.it,www.comune.bressanabottarone.pv.it,0,1,0,0,0,0,,1,0,0,130,160,25,Oltrepo' Pavese,09:30,12:30,14:30,17:00,00:00,00:00,09:30,12:30,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,09:30,12:30,00:00,00:00,00:00,00:00,09:30,12:00,00:00,00:00,00:00,00:00,10:00,11:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Barbieri Laura,0,1,0,0,0,7692,2509,0,0,0,0,7692,0,0,0,0,0,0,0,0,2,2,157,0,70,79,61,0,0,0,0,0,0,367,0,0,0,0,0,0
200818024001,Biblioteca Comunale,"piazza San Francesco d'Assisi, 9",27043,Broni,PV,038553764,,biblioteca@comune.broni.pv.it,www.comune.broni.pv.it,0,1,0,0,0,0,,1,0,0,100,100,16,Oltrepo' Pavese,09:30,12:00,00:00,00:00,00:00,00:00,09:30,12:00,00:00,00:00,00:00,00:00,09:30,12:00,15:30,18:30,00:00,00:00,09:30,12:00,00:00,00:00,00:00,00:00,09:30,12:00,15:30,18:30,00:00,00:00,09:30,12:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,Maini Graziella,1,1,0,0,0,19547,1251,0,0,0,0,19547,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
